p_code,p_name,start_date,earning,earn_7d,earn_14d,earn_28d,earn_35d,path_1m,path_3m,path_6m,path_1y,start_money
100028,富国天时货币B,2019-01-21,0.7734,2.832,2.8107,3.0156,3.0463,0.2546,0.749,1.5798,3.6683,5000000.0
004120,国富安享货币,2019-01-21,0.7733,2.868,2.9143,3.125,3.1368,0.2616,0.7802,1.6244,3.7078,100.0
519508,万家货币A,2019-01-21,0.771,2.682,2.6793,2.9978,3.093,0.2563,0.7222,1.5425,3.4049,100.0
000704,易方达天天增利货币A,2019-01-21,0.7706,2.94,2.9338,2.8211,2.8121,0.2368,0.7193,1.5689,3.6791,100.0
000332,中加货币C,2019-01-21,0.7699,2.876,3.0042,3.6302,3.5435,0.3065,0.7818,1.5768,3.7747,5000000.0
000701,景顺长城景丰货币A,2019-01-21,0.7699,3.047,2.968,2.9367,2.8706,0.2481,0.6732,1.3525,3.1686,100.0
210012,金鹰货币A,2019-01-21,0.7697,2.939,3.0135,3.4625,3.4629,0.3002,0.7708,1.5894,3.6498,100.0
001175,山证日日添利货币A,2019-01-21,0.7677,2.835,2.8605,2.9619,2.9576,0.2478,0.7234,1.4594,3.2378,100.0
000604,银华多利宝货币A,2019-01-21,0.7673,2.833,2.8396,3.0128,3.0576,0.2521,0.7194,1.5486,3.6067,100.0
000846,中融货币C,2019-01-21,0.7672,2.855,2.867,3.0511,3.0457,0.2572,0.738,1.5783,3.6742,5000000.0
001937,兴银现金增利货币,2019-01-21,0.7669,2.846,2.867,3.304,3.2584,0.276,0.7349,1.5216,3.6123,100.0
730103,方正富邦货币B,2019-01-21,0.7663,2.84,2.9517,3.3169,3.2166,0.2737,0.7031,1.5144,3.6773,5000000.0
003875,浙商日添金货币B,2019-01-21,0.7661,2.864,2.8842,3.0395,3.0096,0.2535,0.7074,1.5231,3.5756,5000000.0
675031,西部利得天添鑫货币A,2019-01-21,0.7652,2.714,2.8245,3.1496,3.1803,0.2683,0.6938,1.4129,3.2957,100.0
150998,银河钱包货币B,2019-01-21,0.7646,2.811,2.8162,3.2578,3.2435,0.2735,0.7592,1.5432,3.6202,5000000.0
091022,大成现金增利货币B,2019-01-21,0.7634,2.992,2.9944,3.058,3.0865,0.2581,0.7284,1.5267,3.7002,5000000.0
161622,融通汇财宝货币A,2019-01-21,0.7626,2.768,2.7943,3.0072,3.0464,0.2523,0.7307,1.5015,3.4775,100.0
002852,招商财富宝交易型货币A,2019-01-21,0.7622,2.812,2.8269,3.2942,3.2356,0.2744,0.7539,1.5962,3.6524,100.0
004398,融通现金宝货币B,2019-01-21,0.7605,3.336,3.0939,3.232,3.2498,0.2717,0.8057,1.711,3.9244,100.0
519506,海富通货币B,2019-01-21,0.7601,2.854,2.86,3.0106,3.0676,0.2576,0.7441,1.5446,3.6011,5000000.0
003206,博时合鑫货币,2019-01-21,0.7598,2.817,2.8095,3.4687,3.3801,0.2869,0.7338,1.4776,3.5195,100.0
202302,南方现金增利货币B,2019-01-21,0.7588,2.872,2.9578,3.0431,3.0616,0.2597,0.7569,1.6254,3.7962,10000000.0
003711,泰达宏利京元宝货币A,2019-01-21,0.7578,2.812,2.842,3.1784,3.2319,0.2669,0.7397,1.5018,3.5593,100.0
005230,长盛货币B,2019-01-21,0.7575,2.843,2.8392,2.9308,2.9435,0.2459,0.7214,1.5455,3.6435,5000000.0
003185,建信货币B,2019-01-21,0.7574,2.842,3.3624,3.6238,3.5333,0.2991,0.8002,1.6888,3.8944,5000000.0
000627,大成丰财宝货币B,2019-01-21,0.7565,2.808,2.823,3.471,3.3769,0.2873,0.7371,1.4981,3.537,5000000.0
000724,大成添利宝货币A,2019-01-21,0.7561,2.812,2.8239,2.7855,2.8016,0.2348,0.677,1.4813,3.4731,100.0
001826,国寿安保增金宝货币,2019-01-21,0.7561,2.873,2.9163,3.1752,3.2729,0.2661,0.8487,1.8016,3.9208,100.0
005135,长信长金通货币B,2019-01-21,0.7552,2.931,2.7664,2.8929,3.0297,0.2712,0.7682,1.6963,3.9368,150000000.0
000380,景顺长城景益货币A,2019-01-21,0.7547,3.003,2.9277,2.8998,2.9068,0.2434,0.6947,1.473,3.2783,100.0
002958,财通财通宝货币B,2019-01-21,0.7543,2.796,2.8757,3.2707,3.189,0.2707,0.7295,1.5296,3.479,5000000.0
002884,华润元大现金通货币B,2019-01-21,0.7527,2.848,3.0288,3.072,3.0207,0.2553,0.7718,1.6778,3.9901,5000000.0
128011,国投瑞银货币B,2019-01-21,0.7521,3.176,3.0494,3.1663,3.0375,0.2586,0.7322,1.629,3.7408,5000000.0
000509,广发钱袋子货币A,2019-01-21,0.7516,2.745,2.6882,3.0641,3.0955,0.2566,0.7382,1.541,3.6011,100.0
004261,招商招禧宝货币A,2019-01-21,0.7508,2.803,2.9337,3.3418,3.2125,0.2748,0.7512,1.5907,3.5713,100.0
519509,浦银安盛货币A,2019-01-21,0.7508,2.804,2.795,2.9951,3.0033,0.256,0.6978,1.455,3.4614,100.0
004903,人保货币A,2019-01-21,0.7506,2.94,2.9626,3.1297,3.0427,0.2586,0.6974,1.4146,3.4029,100.0
004770,海富通添益货币A,2019-01-21,0.7506,2.74,2.7938,3.4379,3.3877,0.2867,0.7446,1.5849,3.7386,100.0
001077,华夏现金宝货币A,2019-01-21,0.7495,2.833,2.8579,2.9253,2.925,0.2443,0.7546,1.5504,3.5948,100.0
000475,广发天天利货币A,2019-01-21,0.7492,2.791,2.8538,2.9365,2.9477,0.2471,0.6891,1.4756,3.5559,100.0
003515,国泰利是宝货币,2019-01-21,0.7491,2.825,2.849,2.8644,2.8846,0.2408,0.7099,1.5185,3.6331,100.0
003229,浦银安盛日日鑫货币B,2019-01-21,0.749,2.762,2.7988,3.0996,3.1059,0.2601,0.7355,1.5238,3.6034,5000000.0
217014,招商现金增值货币B,2019-01-21,0.748,2.75,2.7467,3.6891,3.5279,0.3021,0.7706,1.6246,3.6717,10000000.0
002680,工银安盈货币B,2019-01-21,0.7473,2.725,2.6822,3.1181,3.0891,0.265,0.7226,1.629,4.0104,30000000.0
002710,红塔红土人人宝货币B,2019-01-21,0.7471,2.811,2.8649,2.9073,2.9349,0.2456,0.7314,1.5095,3.6208,5000000.0
000366,汇添富添富通货币A,2019-01-21,0.7469,2.757,2.7586,3.1676,3.1447,0.2628,0.7474,1.4238,3.1159,100.0
002847,天弘现金管家货币E,2019-01-21,0.7454,2.847,2.8568,2.8399,2.8414,0.2363,0.7231,1.3916,3.3648,100.0
420006,天弘现金管家货币A,2019-01-21,0.7442,2.844,2.8537,2.8365,2.8373,0.2361,0.7198,1.3883,3.3626,1000.0
000211,光大现金宝货币B,2019-01-21,0.7433,2.788,2.7857,3.406,3.392,0.2833,0.7539,1.53,3.5434,5000000.0
004699,前海联合汇盈货币A,2019-01-21,0.7419,2.783,2.8602,3.1171,3.0562,0.2587,0.7073,1.4716,3.4313,100.0
000325,华润元大现金收益货币B,2019-01-21,0.7416,2.681,2.6865,3.0609,3.0481,0.2624,0.6334,1.3309,3.4368,5000000.0
003003,华夏现金增利货币A/E,2019-01-21,0.7401,3.186,3.3261,3.3494,3.2827,0.2768,0.7641,1.5257,3.7759,100.0
150988,银河钱包货币A,2019-01-21,0.7394,2.717,2.7176,3.1597,3.149,0.2654,0.7361,1.4965,3.5263,100.0
750007,安信现金管理货币B,2019-01-21,0.738,2.717,2.7198,2.8726,3.0114,0.2523,0.7312,1.5401,3.5921,5000000.0
740602,长安货币B,2019-01-21,0.7377,2.715,2.7208,3.2949,3.2364,0.2789,0.7635,1.5214,3.626,5000000.0
288101,华夏货币A,2019-01-21,0.7361,3.124,3.1389,3.4572,3.4167,0.2821,0.7656,1.5655,3.6873,100.0
240006,华宝现金宝货币A,2019-01-21,0.7357,2.681,2.6736,2.9755,2.9278,0.2478,0.7357,1.5345,3.5265,500.0
002247,新疆前海联合海盈货币A,2019-01-21,0.7337,2.659,2.5978,3.1998,3.1337,0.2656,0.7189,1.4256,3.4197,100.0
003588,东吴增鑫宝货币A,2019-01-21,0.7331,2.177,2.0341,2.3389,2.423,0.2008,0.5935,1.2813,3.1115,100.0
000542,上银慧财宝货币A,2019-01-21,0.7304,2.704,2.7204,3.1523,3.1274,0.2639,0.7116,1.4594,3.4754,100.0
660007,农银货币A,2019-01-21,0.7303,2.581,2.8348,3.1278,3.1142,0.2596,0.746,1.5853,3.5915,100.0
002894,华夏天利货币A,2019-01-21,0.7298,2.736,2.8547,2.8947,2.8758,0.242,0.7122,1.5546,3.6529,100.0
253051,国联安货币B,2019-01-21,0.7298,2.811,2.8416,3.2356,3.1996,0.2702,0.719,1.4495,3.4817,5000000.0
001981,富国收益宝交易型货币A,2019-01-21,0.7296,2.665,2.613,2.8017,2.8329,0.2367,0.6927,1.4972,3.5652,100.0
091005,大成货币B,2019-01-21,0.7279,2.664,2.6833,3.2997,3.2162,0.2751,0.7263,1.5367,3.5604,10000000.0
004983,鹏扬现金通利货币A,2019-01-21,0.7273,2.682,2.6568,2.8038,2.7724,0.2344,0.6849,1.4622,3.5307,100.0
004866,格林货币B,2019-01-21,0.7269,2.749,2.7546,3.4432,3.4429,0.2948,0.8219,1.5285,3.624,5000000.0
160609,鹏华货币B,2019-01-21,0.7257,2.653,2.6739,3.0387,2.988,0.2569,0.7108,1.4562,3.4716,5000000.0
320019,诺安货币B,2019-01-21,0.7257,2.612,2.5728,2.9945,2.8701,0.2503,0.6738,1.4015,3.3359,5000000.0
690010,民生加银现金增利货币A,2019-01-21,0.7248,2.991,2.7733,3.2455,3.1761,0.269,0.7066,1.5771,3.6152,100.0
000506,国寿安保货币B,2019-01-21,0.7243,2.931,2.9641,3.3943,3.2155,0.2776,0.7027,1.433,3.3298,5000000.0
213009,宝盈货币A,2019-01-21,0.7219,2.768,2.721,2.9672,2.8638,0.2453,0.676,1.4046,3.3441,100.0
004568,长城工资宝货币B,2019-01-21,0.7212,2.69,2.6692,3.0037,2.9191,0.2499,0.6903,1.4623,3.5511,5000000.0
002324,南方日添益A,2019-01-21,0.7206,2.667,2.6937,2.7991,2.7957,0.235,0.7315,1.6542,3.6802,100.0
004077,金信民发货币A,2019-01-21,0.7206,2.654,2.6341,3.9808,3.7393,0.3233,0.7686,1.5624,3.6006,100.0
392002,中海货币B,2019-01-21,0.7193,2.64,2.5993,3.545,3.417,0.2921,0.8275,1.665,3.8538,5000000.0
000651,招商招金宝货币B,2019-01-21,0.718,2.669,2.7376,3.0125,2.9379,0.2499,0.6348,1.2984,3.1545,5000000.0
004173,嘉实增益宝货币,2019-01-21,0.7178,2.684,2.7221,2.7036,2.6912,0.2281,0.6582,1.3571,3.2479,100.0
270004,广发货币A,2019-01-21,0.7174,2.607,2.5999,2.7541,2.7992,0.2366,0.6848,1.4758,3.5043,100.0
005134,长信长金通货币A,2019-01-21,0.7166,2.786,2.6227,2.7592,2.8937,0.2594,0.7324,1.6239,3.7909,100.0
004787,渤海汇金汇添金货币B,2019-01-21,0.7159,2.642,2.6032,2.8403,2.845,0.265,0.7249,1.4672,3.4045,5000000.0
002883,华润元大现金通货币A,2019-01-21,0.7142,2.703,2.884,2.9269,2.8755,0.2434,0.7362,1.6055,3.8447,100.0
005016,长江优享货币A,2019-01-21,0.7136,2.657,2.7133,3.1094,3.0287,0.2572,0.6902,1.4568,3.4352,100.0
003423,国寿安保添利货币B,2019-01-21,0.7128,2.696,2.6732,2.9372,2.9121,0.2453,0.7066,1.4946,3.6186,5000000.0
001477,泰康薪意保货币A,2019-01-21,0.7127,2.706,2.7797,3.1941,3.1427,0.2666,0.7242,1.5354,3.5959,100.0
004073,金元顺安金通宝货币B,2019-01-21,0.7124,2.64,2.6064,3.1296,3.0282,0.2585,0.6879,1.4081,3.4123,5000000.0
004151,先锋日添利A,2019-01-21,0.7116,2.555,2.5964,2.9817,3.1389,0.2445,0.6881,1.3512,3.2805,100.0
005056,东方红货币A,2019-01-21,0.7103,2.761,2.8639,3.2687,3.2727,0.272,0.6867,1.3619,3.3104,100.0
003998,泓德添利货币B,2019-01-21,0.7101,3.117,2.7103,3.4772,3.5249,0.295,0.7922,1.6624,3.723,5000000.0
001916,新沃通宝A,2019-01-21,0.7092,2.754,3.0942,3.6492,3.6034,0.3014,0.89,1.6908,3.6908,100.0
001991,农银天天利货币A,2019-01-21,0.7089,2.604,2.7361,3.4812,3.5887,0.2843,0.7631,1.5942,3.5314,100.0
583101,东吴货币B,2019-01-21,0.7085,2.615,2.6569,2.7679,2.7245,0.231,0.7266,1.4149,3.2745,5000000.0
000785,华融现金增利货币A,2019-01-21,0.7082,2.616,2.6536,2.8316,2.8349,0.2379,0.6566,1.3255,3.3327,100.0
100025,富国天时货币A,2019-01-21,0.7077,2.584,2.5636,2.7676,2.7984,0.234,0.6878,1.4559,3.4176,100.0
002673,诺德货币B,2019-01-21,0.7061,2.604,2.6013,2.9814,2.9544,0.2574,0.7058,1.507,3.5908,3000000.0
000548,鹏华聚财通货币,2019-01-21,0.7055,2.588,2.5434,2.594,2.8292,0.2184,0.6768,1.3563,3.3507,10.0
001233,嘉合货币B,2019-01-21,0.705,2.683,2.6483,3.8937,3.7148,0.3169,0.7938,1.6091,3.7996,5000000.0
003874,浙商日添金货币A,2019-01-21,0.7046,2.625,2.6398,2.7922,2.7603,0.2329,0.6465,1.3998,3.3279,100.0
000331,中加货币A,2019-01-21,0.7039,2.635,2.7643,3.3902,3.3035,0.286,0.7207,1.453,3.5259,100.0
000872,北信瑞丰宜投宝B,2019-01-21,0.7029,3.708,3.3498,3.2983,3.2238,0.2766,0.7519,1.5918,3.6396,5000000.0
003994,华富货币B,2019-01-21,0.7025,2.544,2.5716,3.2225,3.1199,0.2716,0.7258,1.4797,3.4492,5000000.0
000682,信达澳银慧管家C,2019-01-21,0.702,2.724,2.678,3.213,3.1319,0.2659,0.6761,1.3445,3.238,5000000.0
001698,大成恒丰宝货币B,2019-01-21,0.7015,2.654,2.724,3.0373,2.9412,0.2514,0.6689,1.4738,3.5216,5000000.0
000847,中融货币A,2019-01-21,0.7013,2.607,2.6197,2.8033,2.7974,0.2367,0.6767,1.4547,3.4253,100.0
000740,兴银货币B,2019-01-21,0.7008,2.577,2.5717,3.0237,2.9834,0.2531,0.6775,1.4116,3.3102,5000000.0
730003,方正富邦货币A,2019-01-21,0.7003,2.593,2.7054,3.0691,2.969,0.2533,0.6421,1.3907,3.4284,100.0
090022,大成现金增利货币A,2019-01-21,0.6981,2.747,2.75,2.8154,2.8448,0.238,0.6688,1.4054,3.4536,100.0
002647,中科沃土货币B,2019-01-21,0.6968,2.556,3.1231,3.417,3.3992,0.2861,0.6884,1.446,3.3699,5000000.0
530002,建信货币A,2019-01-21,0.6951,2.599,3.1162,3.3776,3.2868,0.2788,0.7394,1.566,3.6455,100.0
002788,融通现金宝货币A,2019-01-21,0.6948,3.088,2.8461,2.9851,3.0025,0.2513,0.7447,1.5871,3.6747,100.0
519505,海富通货币A,2019-01-21,0.694,2.613,2.6189,2.7704,2.8274,0.2371,0.6831,1.421,3.3524,100.0
202301,南方现金增利货币A,2019-01-21,0.6929,2.632,2.7175,2.8028,2.8211,0.2391,0.6959,1.5023,3.5473,100.0
260202,景顺货币B,2019-01-21,0.6924,2.857,2.8909,2.9667,2.9182,0.2592,0.7057,1.4813,3.3362,5000000.0
519589,交银货币B,2019-01-21,0.6922,2.535,2.4647,2.8165,2.7781,0.2384,0.6147,1.2933,3.1602,5000000.0
080011,长盛货币A,2019-01-21,0.6916,2.595,2.5918,2.6829,2.696,0.2253,0.6604,1.4217,3.3942,100.0
004494,华泰保兴货币B,2019-01-21,0.6906,2.709,2.6921,3.1944,3.1469,0.2783,0.7201,1.435,3.4385,5000000.0
000626,大成丰财宝货币A,2019-01-21,0.69,2.564,2.5778,3.2241,3.1291,0.2669,0.6761,1.3745,3.2885,100.0
002957,财通财通宝货币A,2019-01-21,0.6884,2.549,2.6278,3.0231,2.9409,0.2503,0.6686,1.406,3.2299,100.0
002960,博时合利货币,2019-01-21,0.6883,2.643,2.5815,3.0911,3.1904,0.2661,0.6217,1.3338,3.4258,100.0
002195,中银机构现金管理货币,2019-01-21,0.6881,2.688,2.7823,3.426,3.3671,0.2825,0.7769,1.6262,3.8456,1000.0
000855,上投摩根天添盈货币A,2019-01-21,0.6873,2.612,2.6312,2.7294,2.729,0.2291,0.6571,1.2915,3.0626,100.0
121011,国投瑞银货币A,2019-01-21,0.686,2.926,2.8014,2.9182,2.7895,0.2381,0.6706,1.5053,3.4921,100.0
004869,中融日日盈交易型货币B,2019-01-21,0.6857,2.554,2.5692,3.3439,3.4091,0.2762,0.8134,1.6566,3.5776,100.0
310339,申万收益宝货币B,2019-01-21,0.685,2.649,2.6868,3.2001,3.1591,0.2674,0.677,1.3489,3.2332,5000000.0
041003,华安现金富利货币B,2019-01-21,0.6846,2.454,2.4456,2.9424,2.8668,0.2477,0.6575,1.3601,3.291,5000000.0
002748,中欧货币D,2019-01-21,0.6832,2.516,2.4861,3.0232,2.8619,0.2455,0.6702,1.4234,3.4132,5000000.0
166015,中欧货币B,2019-01-21,0.6832,2.516,2.4864,3.0234,2.8619,0.2455,0.6702,1.4234,3.4133,5000000.0
003228,浦银安盛日日鑫货币A,2019-01-21,0.6824,2.515,2.5532,2.8555,2.8618,0.24,0.6751,1.4012,3.355,100.0
000204,国富日日收益货币B,2019-01-21,0.6823,2.561,2.9107,3.0404,2.9845,0.2523,0.7054,1.4622,3.4059,5000000.0
002709,红塔红土人人宝货币A,2019-01-21,0.6823,2.564,2.617,2.6605,2.6876,0.2251,0.6707,1.3869,3.3731,100.0
217004,招商现金增值货币A,2019-01-21,0.6817,2.502,2.5004,3.4408,3.2799,0.2817,0.7097,1.501,3.4233,100.0
002679,工银安盈货币A,2019-01-21,0.6815,2.471,2.4371,2.8745,2.8461,0.2442,0.6612,1.5046,3.7612,100.0
003391,建信天添益货币A,2019-01-21,0.6796,2.576,2.4598,3.0623,3.1061,0.2591,0.761,1.5623,3.7121,100.0
003393,建信天添益货币C,2019-01-21,0.6795,2.576,2.4602,3.0625,3.1062,0.2592,0.7609,1.5622,3.7121,5000000.0
000210,光大现金宝货币A,2019-01-21,0.6767,2.539,2.5372,3.1581,3.1438,0.2629,0.6929,1.4063,3.2951,100.0
000324,华润元大现金收益货币A,2019-01-21,0.6758,2.441,2.4452,2.8206,2.8077,0.242,0.5725,1.2075,3.1885,100.0
001909,创金合信货币,2019-01-21,0.6758,3.843,3.967,3.7988,3.5651,0.3091,0.7872,1.5859,3.679,100.0
460106,华泰柏瑞货币B,2019-01-21,0.674,2.492,2.4864,3.5193,3.3824,0.2887,0.7235,1.4388,3.4522,5000000.0
000713,上投摩根天添宝货币B,2019-01-21,0.6729,2.496,2.5106,3.0011,3.0104,0.2528,0.6678,1.3794,3.3172,5000000.0
004985,博时合晶货币,2019-01-21,0.6729,2.478,2.4876,2.5726,2.4869,0.211,0.5939,1.2887,3.2757,100.0
750006,安信现金管理货币A,2019-01-21,0.6718,2.471,2.4733,2.6247,2.7634,0.2318,0.67,1.4164,3.3434,100.0
740601,长安货币A,2019-01-21,0.6717,2.473,2.4778,3.0525,2.995,0.2583,0.7024,1.3985,3.3772,100.0
000902,国开货币B,2019-01-21,0.6704,2.958,2.7208,2.9476,2.8727,0.2473,0.7104,1.5591,3.6347,5000000.0
004286,华富天盈货币B,2019-01-21,0.6698,3.173,3.4908,3.6602,3.4176,0.2972,0.78,1.5353,3.5329,5000000.0
000615,长城工资宝货币A,2019-01-21,0.6691,2.494,2.4739,2.8079,2.7235,0.2337,0.6419,1.3643,3.3537,100.0
002260,中信建投添鑫宝,2019-01-21,0.6675,2.454,2.5279,2.7901,2.796,0.2375,0.6942,1.5042,3.3136,100.0
000982,北信瑞丰现金添利B,2019-01-21,0.6671,4.045,3.3469,3.0511,2.9393,0.2505,0.8207,1.532,3.5176,5000000.0
003399,太平日日金货币B,2019-01-21,0.6664,2.53,2.6279,3.0138,2.9696,0.2498,0.7006,1.4864,3.4442,5000000.0
000722,兴业货币B,2019-01-21,0.6651,2.453,2.2641,3.1105,2.9959,0.2554,0.6893,1.4163,3.3133,5000000.0
000301,德邦德利货币B,2019-01-21,0.6642,2.441,2.4408,3.1844,3.4184,0.2863,0.7246,1.4323,3.3971,5000000.0
090005,大成货币A,2019-01-21,0.662,2.417,2.4364,3.0516,2.9682,0.2546,0.6652,1.4129,3.3118,100.0
253050,国联安货币A,2019-01-21,0.6615,2.564,2.5934,2.9875,2.9518,0.2497,0.6579,1.3258,3.2333,100.0
160606,鹏华货币A,2019-01-21,0.6607,2.413,2.4336,2.7982,2.7477,0.2364,0.6498,1.3328,3.2235,100.0
320002,诺安货币A,2019-01-21,0.66,2.373,2.3326,2.7544,2.6301,0.2298,0.6129,1.2789,3.0864,100.0
004865,格林货币A,2019-01-21,0.6597,2.497,2.5049,3.1966,3.1955,0.2745,0.7609,1.4048,3.3765,100.0
000505,国寿安保货币A,2019-01-21,0.6583,2.684,2.7187,3.1473,2.9686,0.2572,0.6418,1.3097,3.0814,100.0
519567,浦银安盛日日盈货币B,2019-01-21,0.658,2.375,2.439,2.8641,2.8559,0.2382,0.6668,1.3952,3.2587,5000000.0
002318,鹏华添利交易型货币A,2019-01-21,0.6543,2.554,2.459,2.9092,2.9089,0.2432,0.685,1.4021,3.326,100.0
004060,博时兴盛货币,2019-01-21,0.6536,2.376,2.4576,3.3018,3.4492,0.2848,0.6643,1.1907,3.15,100.0
392001,中海货币A,2019-01-21,0.6532,2.391,2.3522,3.2958,3.1676,0.2716,0.7665,1.5415,3.6043,100.0
000644,招商招金宝货币A,2019-01-21,0.6525,2.423,2.4912,2.7634,2.6889,0.2292,0.5737,1.1749,2.9068,100.0
000735,博时天天增利货币B,2019-01-21,0.6522,2.356,2.3024,2.9919,2.9117,0.2484,0.658,1.283,3.0292,5000000.0
001101,银华惠添益货币,2019-01-21,0.6519,2.416,2.3985,2.5742,2.5975,0.2179,0.6525,1.64,3.3565,100.0
003468,富荣货币B,2019-01-21,0.6519,3.282,2.8364,3.3111,3.2774,0.277,0.764,1.5717,3.6577,5000000.0
001926,兴业鑫天盈货币B,2019-01-21,0.651,2.388,2.4566,2.6761,2.6513,0.2246,0.6589,1.3452,3.244,5000000.0
004786,渤海汇金汇添金货币A,2019-01-21,0.6501,2.394,2.3561,2.6131,2.6135,0.2446,0.6639,1.3436,3.1558,100.0
710502,富安达现金通货币B,2019-01-21,0.6493,3.134,3.261,3.3453,3.2522,0.2784,0.7259,1.4279,3.3291,5000000.0
004133,中航航行宝货币,2019-01-21,0.6485,2.404,2.3193,3.0319,2.9443,0.2513,0.6571,1.2845,3.1606,100.0
004072,金元顺安金通宝货币A,2019-01-21,0.6467,2.391,2.3587,2.8822,2.7794,0.238,0.6268,1.2853,3.1632,100.0
003422,国寿安保添利货币A,2019-01-21,0.6467,2.45,2.4212,2.687,2.6609,0.2246,0.6453,1.3707,3.3685,100.0
000741,兴银货币A,2019-01-21,0.6461,2.387,2.3656,2.8156,2.7825,0.2359,0.6275,1.3098,3.1051,100.0
003997,泓德添利货币A,2019-01-21,0.6444,2.868,2.4608,3.2282,3.2756,0.2744,0.7307,1.5388,3.4742,100.0
001843,九泰日添金货币B,2019-01-21,0.644,2.396,2.4393,2.8673,2.9429,0.2439,0.6816,1.5023,3.5266,5000000.0
002672,诺德货币A,2019-01-21,0.6407,2.356,2.3546,2.7338,2.7066,0.2362,0.6442,1.3827,3.3412,100.0
583001,东吴货币A,2019-01-21,0.6402,2.365,2.4046,2.5143,2.4716,0.21,0.666,1.2917,3.0269,100.0
000681,信达澳银慧管家A,2019-01-21,0.64,2.477,2.428,2.9614,2.88,0.2451,0.618,1.2262,2.9937,1000.0
000580,中邮货币B,2019-01-21,0.6397,2.653,2.4984,2.849,2.8177,0.2541,0.6657,1.3248,3.275,5000000.0
000871,北信瑞丰宜投宝A,2019-01-21,0.6371,3.456,3.0998,3.0493,2.9757,0.2561,0.6908,1.4679,3.3897,100.0
001232,嘉合货币A,2019-01-21,0.6367,2.432,2.4004,3.6459,3.4669,0.2966,0.7329,1.4856,3.5504,200.0
410002,华富货币A,2019-01-21,0.6367,2.304,2.3313,2.9821,2.8795,0.251,0.6647,1.3561,3.2,100.0
001697,大成恒丰宝货币A,2019-01-21,0.6355,2.405,2.4766,2.7898,2.6938,0.2308,0.6078,1.3499,3.2732,100.0
002646,中科沃土货币A,2019-01-21,0.6322,2.318,2.8776,3.1704,3.1516,0.2657,0.6274,1.3232,3.1213,100.0
360003,光大货币,2019-01-21,0.6299,2.297,2.2971,2.6699,2.5559,0.2219,0.601,1.2634,3.0999,100.0
002185,泓德泓利货币B,2019-01-21,0.6297,2.472,2.5495,3.3882,3.3421,0.2817,0.7449,1.5257,3.614,5000000.0
519588,交银货币A,2019-01-21,0.6266,2.294,2.224,2.5757,2.5377,0.2179,0.5537,1.1701,2.9127,100.0
260102,景顺货币A,2019-01-21,0.626,2.618,2.6502,2.8166,2.7504,0.2387,0.6449,1.3579,3.0883,100.0
004493,华泰保兴货币A,2019-01-21,0.6239,2.463,2.4308,2.9492,2.9017,0.2574,0.6588,1.3121,3.1902,100.0
001625,兴业添天盈货币B,2019-01-21,0.6231,2.575,2.7658,3.163,3.042,0.2637,0.74,1.5482,3.6034,5000000.0
519512,万家日日薪货币B,2019-01-21,0.6229,2.315,2.3639,3.3301,3.2133,0.2794,0.6872,1.5008,3.5273,5000000.0
004860,华泰紫金零钱宝货币,2019-01-21,0.6222,2.354,2.5306,3.1989,3.2348,0.2727,0.6669,1.3502,3.1139,100.0
310338,申万菱信收益宝货币A,2019-01-21,0.6192,2.431,2.4527,2.9588,2.9166,0.2474,0.6165,1.2261,2.9853,100.0
040003,华安现金富利货币A,2019-01-21,0.6188,2.214,2.2055,2.7023,2.6266,0.2272,0.5966,1.2369,3.0432,100.0
166014,中欧货币A,2019-01-21,0.6177,2.267,2.24,2.7759,2.6148,0.225,0.6092,1.2999,3.1651,100.0
002747,中欧货币C,2019-01-21,0.6175,2.27,2.2395,2.7424,2.5882,0.2225,0.6072,1.2981,3.1503,100.0
000203,国富日日收益货币A,2019-01-21,0.6166,2.317,2.6653,2.7941,2.7381,0.2319,0.6445,1.3394,3.158,100.0
350004,天治天得利货币,2019-01-21,0.6162,2.301,2.2938,2.7049,2.6339,0.2254,0.6422,1.3684,3.3663,1000.0
004285,华富天盈货币A,2019-01-21,0.616,2.941,3.25,3.4152,3.172,0.277,0.718,1.4108,3.282,100.0
001527,鑫元安鑫宝货币B,2019-01-21,0.6154,2.513,2.5039,3.4634,3.4568,0.2911,0.7674,1.548,3.525,100.0
003478,民生加银腾元宝货币A,2019-01-21,0.6154,2.258,2.2778,2.7135,2.8168,0.2324,0.6507,1.3458,3.1952,100.0
000484,鑫元货币B,2019-01-21,0.611,2.282,2.3936,3.3093,3.5075,0.2938,0.7589,1.523,3.5131,5000000.0
002234,泰信天天收益货币B,2019-01-21,0.6095,2.162,2.4476,3.5934,3.3755,0.2977,0.7068,1.4111,3.3383,3000000.0
460006,华泰柏瑞货币A,2019-01-21,0.6078,2.234,2.2426,3.2754,3.138,0.2686,0.6629,1.3156,3.2045,100.0
000712,上投摩根天添宝货币A,2019-01-21,0.6071,2.25,2.2641,2.753,2.7628,0.2323,0.6069,1.2562,3.0693,100.0
000901,国开货币A,2019-01-21,0.6046,2.711,2.4805,2.7071,2.632,0.2269,0.6495,1.4355,3.3853,100.0
000981,北信瑞丰现金添利A,2019-01-21,0.6012,3.794,3.0969,2.8022,2.6904,0.23,0.7601,1.4086,3.2692,100.0
003398,太平日日金货币A,2019-01-21,0.6005,2.284,2.3907,2.7713,2.7312,0.2298,0.6402,1.3626,3.1959,100.0
